actor_id,Openness,Conscientiousness,Extraversion,Agreeableness,Neuroticism,Target
7.72E+17,0.996098892,0.922216429,0.678856741,0.199065022,0.932709031,1
62887838,0.951097748,0.427926523,0.34181933,0.389709118,0.86780327,1
2694112951,0.994732334,0.438114846,0.561339786,0.157884413,0.642638895,1
186562905,0.996071918,0.971263245,0.961114383,0.660923591,0.979592019,1
1429245848,0.957455974,0.454235958,0.444139996,0.389958005,0.846168557,1
1401494780,0.974435009,0.229349128,0.806345761,0.018182846,0.605152389,1
916321278,0.883721476,0.910465342,0.74865219,0.184367555,0.938789422,1
834538076,0.992064526,0.821576626,0.752043038,0.042107223,0.876527735,1
8.23E+17,0.817138185,0.587855886,0.861307123,0.965114737,0.634380192,1
536576109,0.975775643,0.592081618,0.511633267,0.341631069,0.746950066,1
4469892869,0.870787711,0.923861834,0.969593633,0.803339819,0.967805112,1
3300913908,0.950401666,0.530060023,0.47031641,0.187306267,0.823083961,1
3086902329,0.96766429,0.787291343,0.729333459,0.213649357,0.921092276,1
1.02E+18,0.940283758,0.853539099,0.389990619,0.371218278,0.916733823,1
8.75E+17,0.717292454,0.871066056,0.600201313,0.28522392,0.869281521,1
7.92E+17,0.982097635,0.880687449,0.90042857,0.659142479,0.92716669,1
7.12E+17,0.745025925,0.567451834,0.633210777,0.409749969,0.834086279,1
525679731,0.905861796,0.51272915,0.202701979,0.834565055,0.534768615,1
3372846293,0.937201055,0.676015351,0.515407054,0.613469122,0.669943455,1
2745721611,0.819904084,0.247720653,0.198091449,0.153330694,0.525840819,1
2717044727,0.915423727,0.469348878,0.435881445,0.738689599,0.672821467,1
1657569936,0.939857752,0.462018957,0.38925472,0.374985482,0.599444676,1
16306449,0.784273753,0.763604782,0.837265907,0.373911672,0.870251581,1
1463230764,0.857280145,0.962619503,0.863095077,0.788220612,0.937178239,1
1.02E+18,0.757773011,0.312840273,0.287406192,0.345789593,0.562856037,1
98122931,0.924550995,0.671690279,0.476323265,0.69447219,0.78945228,1
9.28E+17,0.889779459,0.43851772,0.174804964,0.576353755,0.908978204,1
880734110,0.994177581,0.897738092,0.552671424,0.247736872,0.797456228,1
8.40E+17,0.914551122,0.304639138,0.341288038,0.683584067,0.398765269,1
8.41E+17,0.9678822,0.776112409,0.521935487,0.173030683,0.909653481,1
8.27E+17,0.978771549,0.801632659,0.874786273,0.394179834,0.923014145,1
3127506759,0.895999188,0.861957647,0.785608601,0.35426035,0.878357982,1
29330323,0.751503233,0.84521271,0.729117372,0.893900035,0.747316221,1
1585953234,0.961793878,0.806804749,0.691136195,0.373355021,0.850875206,1
1163625685,0.731954112,0.63328232,0.236644749,0.461358619,0.754939415,1
9.28E+17,0.505884084,0.943683207,0.953025526,0.998961431,0.918052129,1
890497890,0.75263364,0.749424483,0.56999503,0.903646351,0.931109202,1
7.88E+17,0.962396859,0.73617472,0.471549338,0.583298487,0.785198552,1
24402129,0.970548816,0.991897025,0.988849392,0.969848203,0.969462499,1
896277930,0.863787866,0.926417645,0.502869893,0.522595622,0.931805684,1
2967591638,0.815638922,0.362125915,0.309329929,0.326296849,0.798608031,1
242746009,0.936643796,0.33365046,0.802185719,0.724614935,0.504330757,1
9.90E+17,0.950982227,0.470756974,0.412850909,0.17440481,0.779011437,1
9.63E+17,0.905752558,0.749001635,0.378639992,0.893621178,0.655150174,1
8.43E+17,0.849586342,0.702536725,0.679294569,0.530282248,0.895098308,1
8.37E+17,0.912297473,0.585112509,0.768668374,0.842208674,0.785780466,1
4903347335,0.971571463,0.592576135,0.70520565,0.079928579,0.941217204,1
375434404,0.953058739,0.899669364,0.834277573,0.46025629,0.950034548,1
29530235,0.949673582,0.835933393,0.97434706,0.552253482,0.939073181,1
2343830333,0.932912614,0.513418741,0.819183122,0.252796736,0.919723552,1
139737780,0.930368374,0.98868285,0.912934872,0.898809528,0.69221498,1
9.59E+17,0.559601286,0.703658497,0.954750796,0.401149794,0.908863984,1
833218608,0.950013548,0.606999465,0.777357006,0.931182386,0.707278591,1
7702542,0.940825105,0.587009545,0.621825218,0.283871993,0.859913324,1
736095344,0.963889774,0.78757013,0.581285543,0.465958482,0.777651931,1
9.01E+17,0.93018314,0.698864226,0.569257688,0.492249133,0.903537257,1
7.60E+17,0.97388381,0.585465102,0.550269972,0.344789129,0.82783653,1
3057954007,0.977702532,0.743853755,0.972582922,0.915850786,0.855088814,1
30904101,0.927076337,0.589531006,0.315882015,0.333222321,0.528207156,1
16124755,0.973085427,0.851108486,0.57057305,0.597242063,0.949789718,1
9.81E+17,0.981807464,0.743771879,0.57312084,0.425766437,0.874426138,1
9.50E+17,0.973716659,0.763645973,0.86999741,0.231063645,0.957093497,1
489958688,0.910128824,0.75211443,0.743997426,0.896859629,0.745560063,1
1.02E+18,0.409998095,0.967297003,0.993316436,0.99976365,0.947796349,1
8.98E+17,0.991375151,0.242660073,0.476701577,0.119475868,0.663927253,1
7.99E+17,0.975184486,0.290039325,0.358135561,0.106735669,0.403042781,1
7.88E+17,0.994475275,0.573173246,0.442010721,0.403349474,0.674646091,1
443158945,0.96121144,0.609863386,0.563387439,0.180441136,0.818799816,1
3685247237,0.972708374,0.909652443,0.610818865,0.519707714,0.937152384,1
126106275,0.960237555,0.44064574,0.089587362,0.404602841,0.569089649,1
7.77E+17,0.932608484,0.983382414,0.874639124,0.537877591,0.887610477,1
7.42E+17,0.921663694,0.657033743,0.089596943,0.679340564,0.799100956,1
3316515485,0.953934147,0.666809078,0.844545484,0.1614806,0.858739304,1
2196125948,0.926937536,0.772237141,0.619727403,0.856801102,0.863694748,1
874706564,0.996558146,0.821309798,0.700011487,0.177172353,0.942191616,1
8.26E+17,0.884815654,0.790747911,0.852801712,0.941139881,0.709171471,1
813430316,0.937908152,0.590726833,0.218182595,0.084695232,0.847761903,1
532215125,0.977480308,0.782669232,0.591333308,0.437837803,0.866208004,1
487155082,0.913112534,0.563332385,0.257995923,0.511444309,0.79153667,1
3292501164,0.824766306,0.680288648,0.407871361,0.2976069,0.694401801,1
21578803,0.983448073,0.552023394,0.425265539,0.103341681,0.813961712,1
8.34E+17,0.873065191,0.788847848,0.497551212,0.645982793,0.806301418,1
7.84E+17,0.963909634,0.728737309,0.953238215,0.655932971,0.834948045,1
728602290,0.910475904,0.858258179,0.930501797,0.92755092,0.719124161,1
7.08E+17,0.991474533,0.831217399,0.479573728,0.032318456,0.921432193,1
2266673574,0.912956701,0.629796383,0.382420207,0.752104888,0.688074918,1
15576967,0.994746778,0.720394452,0.689141163,0.240351245,0.904853631,1
930459372,0.956359587,0.621134878,0.385177615,0.279108265,0.647878844,1
9.15E+17,0.977602484,0.675198478,0.537775124,0.261476809,0.899893954,1
8.75E+17,0.983535532,0.814899398,0.548805343,0.241073794,0.921098916,1
472596074,0.966115405,0.47266409,0.516779799,0.106446635,0.771073643,1
8.70E+17,0.946047881,0.719286767,0.374211202,0.781954463,0.825773992,1
8.56E+17,0.980904216,0.362745928,0.837575738,0.027420755,0.868474883,1
4437905721,0.967299956,0.653589432,0.793084453,0.791719587,0.567882616,1
2187413317,0.820909971,0.712218476,0.684056508,0.895597966,0.668360594,1
20900019,0.855753946,0.951903171,0.765753677,0.613712814,0.909845555,1
1.00E+18,0.968080098,0.513040533,0.221961451,0.026849558,0.491430087,1
7.41E+17,0.914916903,0.773255659,0.93812697,0.453592965,0.9406975,1
240880828,0.932520149,0.30870729,0.387457529,0.336768426,0.715886865,1
94115924,0.916488944,0.496169726,0.383699392,0.413529065,0.824813556,1
90788865,0.836661111,0.802067572,0.689075598,0.553419553,0.816489608,1
342391099,0.936555598,0.202101926,0.562704763,0.320806634,0.643754923,1
3305512567,0.905080977,0.258974828,0.891206063,0.41393523,0.867676618,1
32685110,0.92986132,0.696175275,0.292332597,0.511680755,0.8685772,1
27951857,0.917815883,0.889449651,0.504168022,0.127992478,0.95922534,1
2707116163,0.960307086,0.961477096,0.92584711,0.937421313,0.909510419,1
1960431798,0.636395002,0.465016755,0.632383749,0.371903913,0.486914829,1
9.07E+17,0.925033348,0.731166358,0.532909866,0.142526032,0.818786959,1
580559181,0.966175776,0.81051438,0.698457465,0.32575794,0.858744671,1
3405642575,0.764044979,0.77686846,0.512496018,0.37283522,0.818780536,1
2643398061,0.951491083,0.435478803,0.437114468,0.032260263,0.686898598,1
16033298,0.99039997,0.500524647,0.605116937,0.088182766,0.842763613,1
1.01E+18,0.959534253,0.840740475,0.563243092,0.299222211,0.908724452,1
9.66E+17,0.940701054,0.861512037,0.867352629,0.599730126,0.92812371,1
9.59E+17,0.99940921,0.9638709,0.846511018,0.901306932,0.994663612,1
9.26E+17,0.91278917,0.684408382,0.508090064,0.931645633,0.639727088,1
8.42E+17,0.914693142,0.114285309,0.291079659,0.350962475,0.357705189,1
8.30E+17,0.892984649,0.611532658,0.56274854,0.846049171,0.635052142,1
74672763,0.969145539,0.946589808,0.919853419,0.749040521,0.927411253,1
54408648,0.923806783,0.400727216,0.622165912,0.355832905,0.798266104,1
19938496,0.791249318,0.5329879,0.675710934,0.685229156,0.666582517,1
1733658092,0.983045318,0.2477431,0.423419893,0.145366987,0.54751416,1
8.45E+17,0.863576462,0.74113911,0.534837079,0.895515602,0.65907433,1
7.86E+17,0.971773722,0.773528251,0.779323394,0.305687697,0.883508814,1
7.77E+17,0.764383131,0.701483586,0.380382601,0.548102141,0.429985806,1
7.76E+17,0.927677948,0.868877615,0.921473916,0.219465526,0.965371148,1
74900991,0.843956488,0.589229039,0.241432577,0.474012595,0.874321199,1
248976538,0.841738122,0.851801866,0.502263603,0.879955643,0.78609733,1
2232373717,0.786085441,0.921368061,0.756814439,0.988999356,0.66107549,1
162301746,0.808469609,0.858313062,0.813351668,0.807541728,0.829364635,1
8.92E+17,0.890220818,0.915688266,0.886263562,0.936893047,0.841701767,1
8.38E+17,0.966467369,0.914830848,0.93077529,0.705677089,0.949371629,1
8.18E+17,0.920640934,0.929120364,0.874487775,0.551900216,0.938311103,1
138925333,0.980335555,0.414993148,0.252911665,0.545114247,0.50550542,1
1398042486,0.79727916,0.753513278,0.334495579,0.473745357,0.841868241,1
1.03E+18,0.927174118,0.625432814,0.410193765,0.338559641,0.759119307,1
29711344,0.917697726,0.099678684,0.117691902,0.016419527,0.363002814,1
28188909,0.968725717,0.558545075,0.937858179,0.234073856,0.788618866,1
1959717636,0.975847485,0.888734829,0.387107129,0.616144021,0.88158065,1
1.03E+18,0.684387924,0.66072464,0.80625498,0.234385333,0.680275921,1
9.86E+17,0.951622899,0.948785911,0.716507641,0.483476317,0.961885202,1
9.76E+17,0.949673331,0.588294179,0.83134315,0.567854617,0.853864305,1
82613301,0.976977546,0.753375751,0.425029343,0.174664414,0.836259435,1
7.20E+17,0.960244189,0.747675369,0.852304423,0.961757647,0.643078957,1
3840362412,0.877905252,0.379115946,0.37555664,0.248807721,0.684519567,1
30508936,0.912645981,0.458030212,0.658857866,0.031548895,0.897202608,1
17563391,0.918540337,0.117496475,0.265639215,0.217128581,0.558542054,1
155336615,0.923188567,0.940743477,0.898413715,0.977419848,0.918318844,1
8.85E+17,0.954174934,0.545572816,0.539585394,0.424376276,0.881620216,1
85406676,0.89920346,0.780180724,0.811292655,0.655225049,0.866313427,1
8.18E+17,0.857351715,0.483239256,0.199721371,0.128029322,0.649777559,1
7.36E+17,0.936660115,0.96803425,0.693080293,0.704545075,0.944166889,1
7.23E+17,0.871281718,0.945577087,0.787741688,0.914547618,0.90941528,1
510668052,0.929457269,0.618223705,0.510939102,0.205941305,0.706427858,1
1136804994,0.966816139,0.333879163,0.570439713,0.412218976,0.663750867,1
7.92E+17,0.951404307,0.559310391,0.73250603,0.347885077,0.816608118,1
7.81E+17,0.953959967,0.924761725,0.887183225,0.646427189,0.877397708,1
4732268730,0.919103019,0.881257501,0.962394169,0.999950722,0.79553554,1
33027222,0.963429091,0.710518558,0.668447356,0.605076327,0.903482727,1
2368113467,0.932815897,0.640466672,0.369698133,0.584636153,0.665685553,1
9.58E+17,0.961488932,0.964821602,0.772884405,0.498292801,0.949265741,1
8.21E+17,0.944831521,0.817648597,0.506141935,0.821108173,0.789073793,1
3025553974,0.930659866,0.886075873,0.295055543,0.391746084,0.974718785,1
2875654229,0.96414928,0.411464565,0.264989956,0.151317387,0.771030697,1
9.99E+17,0.878282163,0.678434465,0.475570851,0.895077704,0.500824344,1
8.40E+17,0.940770722,0.57924217,0.895406946,0.396495996,0.855425513,1
8.06E+17,0.849684306,0.589058195,0.596280136,0.403519271,0.776934277,1
7.64E+17,0.938135701,0.909097191,0.932105311,0.450523098,0.968225125,1
4909932985,0.975168616,0.716473405,0.445919349,0.450544562,0.707394541,1
4835565868,0.962508028,0.550409467,0.617547545,0.307752943,0.876196499,1
292929271,0.960647245,0.948650845,0.883848724,0.244913704,0.984690231,1
144718771,0.997386354,0.65929815,0.45729193,0.132239478,0.83380546,1
9.82E+17,0.892005186,0.547704353,0.486976601,0.593320587,0.593072532,1
9.60E+17,0.946893663,0.862008555,0.705795016,0.668547351,0.882291394,1
96175889,0.936676589,0.574017926,0.716333644,0.261500859,0.47223066,1
8.98E+17,0.954867331,0.920425349,0.603169942,0.430562427,0.955923611,1
36675035,0.691268125,0.739925166,0.905882697,0.957576867,0.859199573,1
7.39E+17,0.983392732,0.645732776,0.206926886,0.218888839,0.82352052,1
7.22E+17,0.96320468,0.853883509,0.935793703,0.468388286,0.968380692,1
58112623,0.977583235,0.590506637,0.430601085,0.163938001,0.830812532,1
459794352,0.833899581,0.476459383,0.231733801,0.172805004,0.82541011,1
3306742388,0.824685792,0.634880024,0.253784713,0.486227951,0.642158426,1
3289343178,0.923133679,0.845150142,0.874521959,0.950135376,0.757340551,1
285406230,0.922249575,0.659993274,0.388733621,0.307327563,0.677638213,1
112053850,0.927276452,0.667374279,0.287245014,0.777592637,0.756232045,1
1.00E+18,0.990876437,0.707811355,0.85241297,0.174997961,0.904825189,1
9.48E+17,0.980477106,0.792477198,0.354609123,0.480626263,0.779249304,1
7.25E+17,0.898943643,0.61255443,0.757215079,0.502003267,0.789255412,1
602366441,0.983742453,0.814341095,0.502743487,0.370250888,0.909626314,1
414809193,0.914629553,0.784436388,0.628614118,0.659743728,0.878037364,1
416668791,0.938612172,0.769187676,0.623597404,0.422883403,0.88432476,1
325295595,0.816585234,0.785643876,0.893008175,0.854929011,0.786062401,1
1173135816,0.865831298,0.783466134,0.41939351,0.151807917,0.816054596,1
1.01E+18,0.931533031,0.91753741,0.678744729,0.479915857,0.929490242,1
9.98E+17,0.964442415,0.132380613,0.590635406,0.036206851,0.551448104,1
8.69E+17,0.927079562,0.016812498,0.286667384,0.010173985,0.173521741,1
8.27E+17,0.981245993,0.575100469,0.686595024,0.132655917,0.68580071,1
56842350,0.953588798,0.868590756,0.76677261,0.263870795,0.890383322,1
335431998,0.947166565,0.575191778,0.799895518,0.266522484,0.761844653,1
23195603,0.405051701,0.260758019,0.553995346,0.314476279,0.748487563,1
8.20E+17,0.970325657,0.524386318,0.940570018,0.487060371,0.893373858,1
8.20E+17,0.928273652,0.624940593,0.217663462,0.365136245,0.857166185,1
8.10E+17,0.98977592,0.985315906,0.67502998,0.963293591,0.901815572,1
7.86E+17,0.972192024,0.854257279,0.889430198,0.666643928,0.895942594,1
615628807,0.942606635,0.327168365,0.476258309,0.197565291,0.801197813,1
297057022,0.911183908,0.62660476,0.349465825,0.575625403,0.772545572,1
112798364,0.956837418,0.665257592,0.675841304,0.366938323,0.843206047,1
9.44E+17,0.994941631,0.861244776,0.582706181,0.133451844,0.914829536,1
9.09E+17,0.877829616,0.870094345,0.866726619,0.983298744,0.696963308,1
9.04E+17,0.906549998,0.594677979,0.626947554,0.237443029,0.869517977,1
8.98E+17,0.956963488,0.783149856,0.539563044,0.66838819,0.745908428,1
8.23E+17,0.512763479,0.9160493,0.682553792,0.596092051,0.649739349,1
60188490,0.906238803,0.855555209,0.626645621,0.217246159,0.943682463,1
44041065,0.974674082,0.833653215,0.891214091,0.148191549,0.948364553,1
3128736089,0.934678452,0.243725292,0.600379334,0.204181116,0.653881778,1
300397169,0.860512983,0.475942732,0.904694651,0.874557829,0.705096423,1
2908170952,0.951060086,0.899498004,0.895911465,0.574075241,0.936825677,1
9.74E+17,0.972531273,0.858837722,0.649506746,0.368755707,0.960904241,1
8.93E+17,0.967071388,0.926510705,0.56655093,0.56024327,0.854624055,1
8.68E+17,0.959647454,0.833229912,0.800516794,0.826724344,0.72411947,1
867192662,0.71942435,0.697959629,0.303110772,0.215109798,0.586489055,1
7.64E+17,0.983149852,0.6096471,0.606558782,0.100793748,0.751045102,1
2887465954,0.959260804,0.997915996,0.562976474,0.564128431,0.990304193,1
18480251,0.922213585,0.441697306,0.790421993,0.777915664,0.480331773,1
1661561491,0.926126037,0.668873112,0.532808033,0.613401676,0.742366537,1
8.24E+17,0.94136401,0.575923478,0.579837807,0.403177054,0.738451394,1
7.95E+17,0.972840363,0.978812951,0.771859509,0.898067187,0.87485324,1
7.69E+17,0.9224129,0.647009606,0.482935149,0.168139525,0.885238782,1
36660725,0.866975026,0.917274293,0.83389768,0.827888726,0.881338484,1
36577395,0.93441598,0.44330013,0.444289091,0.77146051,0.530520071,1
9.68E+17,0.975096188,0.452809123,0.611712837,0.274743681,0.718269753,1
9.15E+17,0.963026235,0.502799343,0.914437452,0.465323857,0.648221784,1
8.16E+17,0.976821289,0.518841524,0.67793165,0.136654757,0.742400045,1
8.05E+17,0.862960252,0.502302556,0.07310029,0.359889687,0.909520863,1
2965188131,0.961513681,0.769378086,0.670634861,0.259555297,0.85011042,1
1.03E+18,0.947916121,0.996425407,0.757773174,0.957729414,0.915926693,1
9.23E+17,0.758681656,0.127114248,0.351041736,0.136481705,0.432540528,1
7.58E+17,0.961149226,0.875574072,0.9783845,0.568311524,0.938574929,1
4426456706,0.928471498,0.699557303,0.926904654,0.458437636,0.828216589,1
396210973,0.902532309,0.995543336,0.93477755,0.987496414,0.944303761,1
9.36E+17,0.983991057,0.495380198,0.708937744,0.523928869,0.610521787,1
8.17E+17,0.930876229,0.808120855,0.683191561,0.554666403,0.928801109,1
4509971953,0.943318079,0.633420891,0.462448998,0.309799604,0.742386459,1
3307618601,0.841040005,0.826903147,0.794656849,0.688657396,0.810728769,1
9.51E+17,0.957593255,0.886749786,0.856962966,0.279057944,0.936171995,1
89258328,0.958289266,0.958894971,0.500793891,0.214502054,0.970445918,1
488107669,0.940187202,0.554629909,0.474311341,0.108818233,0.831611882,1
34890993,0.624338939,0.561545709,0.181621869,0.85712953,0.445905312,1
294955075,0.974347153,0.884186051,0.69348314,0.900421555,0.828721356,1
2261025822,0.917219216,0.937771004,0.422880125,0.162468989,0.96684393,1
9.88E+17,0.926053364,0.840542092,0.486222606,0.355588406,0.833002121,1
92267344,0.98576257,0.944506182,0.85936127,0.399862,0.969200563,1
540412540,0.980058597,0.674133855,0.416204294,0.29555181,0.824819339,1
409735484,0.963930675,0.827383135,0.953749105,0.771010705,0.882775472,1
36912112,0.987827877,0.917440582,0.698297527,0.406271532,0.940773154,1
3091296991,0.922909642,0.699406597,0.24356267,0.735509388,0.793834757,1
258831900,0.772810614,0.763561133,0.593869187,0.700147446,0.764864411,1
2562258874,0.893419092,0.952051622,0.682954068,0.635139548,0.932418831,1
259982222,0.891920784,0.874908676,0.767810712,0.368808306,0.87587506,1
2374332835,0.909504045,0.605458008,0.489397927,0.48099519,0.718295331,1
1040359292,0.972463872,0.495767989,0.562901685,0.207469521,0.741914138,1
993553938,0.994060297,0.855680835,0.830441755,0.250323745,0.947572727,1
7.94E+17,0.902094916,0.674020339,0.402119736,0.678776017,0.638652295,1
47044094,0.913294615,0.960422307,0.850166623,0.880579468,0.932635673,1
17327882,0.86957734,0.89204956,0.965161899,0.710085501,0.942164972,1
9.55E+17,0.987610107,0.33547416,0.434467801,0.151132728,0.771662798,1
8.62E+17,0.945485791,0.755962942,0.748750486,0.424152676,0.84449313,1
8.35E+17,0.943676502,0.991263407,0.850463991,0.666338143,0.994919605,1
7.03E+17,0.964325716,0.742542336,0.701882144,0.310148231,0.819651835,1
69049179,0.744963225,0.659632891,0.542429296,0.978039318,0.368174472,1
46572592,0.881530672,0.066957368,0.772336835,0.627603189,0.335879892,1
44448410,0.934316853,0.766677592,0.733017537,0.435263526,0.835632145,1
25650836,0.957239434,0.566891364,0.623285041,0.291999439,0.785760745,1
1202205522,0.891717086,0.955039621,0.892541669,0.940685427,0.8333058,1
1073068214,0.953823747,0.804755515,0.868419272,0.572086378,0.935627861,1
9.19E+17,0.726922861,0.579569093,0.294027291,0.692942499,0.698835183,1
4467534494,0.970087684,0.696364392,0.589157573,0.177320195,0.846174319,1
4455519498,0.829880474,0.209348485,0.251105264,0.281128036,0.546848511,1
4158758146,0.954702672,0.611920433,0.580628772,0.125695438,0.8187628,1
3345415341,0.934124176,0.664731547,0.737142434,0.2094029,0.772956082,1
9.52E+17,0.64048148,0.402546677,0.950357223,0.226396632,0.796208661,1
9.04E+17,0.929903273,0.194713031,0.683624189,0.531209923,0.596687802,1
8.20E+17,0.983551603,0.847963532,0.513436623,0.502602063,0.84178422,1
781590734,0.966145043,0.70255836,0.328733854,0.706830063,0.838633093,1
4123343656,0.871579849,0.307861499,0.467569442,0.117543221,0.697079934,1
210923560,0.992326563,0.506047992,0.430390782,0.514346978,0.682594034,1
1217274925,0.996285288,0.625795854,0.407913961,0.063143378,0.847577336,1
9.79E+17,0.973518028,0.653379548,0.661331522,0.935493979,0.64919671,1
9.78E+17,0.89247215,0.956344664,0.417186052,0.239886019,0.938192459,1
8.27E+17,0.87987085,0.294124558,0.938881639,0.749084875,0.717025289,1
7.34E+17,0.800951992,0.568385298,0.787851583,0.165175023,0.829112413,1
4846261378,0.958983663,0.631210182,0.559960576,0.513896031,0.723190956,1
4669664148,0.773403844,0.572703329,0.570159325,0.233936009,0.71855423,1
2315313832,0.966977866,0.211873367,0.406657869,0.312719278,0.669781927,1
182123741,0.984861703,0.856990906,0.926538344,0.522228574,0.94108689,1
104275768,0.94282368,0.510040367,0.360416953,0.648567825,0.681678038,1
9.09E+17,0.947481116,0.853924502,0.363320788,0.478528124,0.946107759,1
85594357,0.954687364,0.799154534,0.781421119,0.492142953,0.883600996,1
442663269,0.959408366,0.675255576,0.500332129,0.171987986,0.868677903,1
41711130,0.962894487,0.642094709,0.559542403,0.407335223,0.7530649,1
344363578,0.975168061,0.596034213,0.690006731,0.203668691,0.825277291,1
3368550173,0.913094143,0.591706457,0.535244877,0.269398675,0.714415112,1
115743133,0.948603604,0.237239679,0.61398707,0.524863776,0.678583644,1
8.55E+17,0.972429271,0.39017158,0.789248353,0.191959368,0.627313727,1
7.12E+17,0.923379203,0.732822112,0.798730055,0.429846236,0.788410787,1
622381174,0.87351349,0.887724774,0.789262764,0.747833477,0.900550979,1
37630113,0.953341517,0.946766361,0.930001654,0.465120768,0.935667777,1
3118201907,0.600378329,0.245317799,0.868621467,0.145720181,0.111494934,1
2174509045,0.81063345,0.872349358,0.956349159,0.496961651,0.896872203,1
1720474424,0.962127801,0.880940824,0.451476185,0.571527071,0.904141039,1
124743935,0.938945315,0.647133732,0.969634495,0.340180401,0.926313561,1
9.40E+17,0.953141965,0.824859752,0.365119181,0.559433929,0.91146936,1
8.82E+17,0.938120043,0.383129788,0.395218902,0.760283398,0.569944716,1
7.96E+17,0.910787054,0.975483723,0.840092493,0.37713089,0.961586107,1
7.52E+17,0.935999968,0.3722725,0.525995782,0.193207656,0.781202038,1
259434385,0.937814904,0.884911739,0.713346956,0.448238975,0.911432308,1
9.49E+17,0.964426527,0.716550181,0.432605695,0.07114417,0.82652831,1
8.40E+17,0.952772841,0.945334296,0.808420509,0.251735515,0.964230049,1
8.23E+17,0.957705284,0.567559521,0.640998299,0.808693378,0.666663866,1
593292039,0.987643728,0.958467782,0.145408923,0.664640278,0.895660264,1
3219919633,0.994666835,0.660779355,0.373412061,0.215774023,0.864411896,1
1258305746,0.500860192,0.902072765,0.779917516,0.975087117,0.733121676,1
100379732,0.839309374,0.261394024,0.365992049,0.609713266,0.712821326,1
9.84E+17,0.98408065,0.098476734,0.628356484,0.200420612,0.574343106,1
9.40E+17,0.884244835,0.760244964,0.282859592,0.826042774,0.849887566,1
8.25E+17,0.975415397,0.799277325,0.550995541,0.207874673,0.909386867,1
6.96E+17,0.954423851,0.538957853,0.982634103,0.605883455,0.790935761,1
398277133,0.829448725,0.299890415,0.154242186,0.433585037,0.456148612,1
3310679100,0.919702964,0.478680265,0.405134885,0.254583534,0.689463384,1
2459277319,0.8915246,0.994973785,0.923567065,0.976108839,0.971802868,1
19916201,0.94481614,0.836713281,0.395089665,0.220644107,0.819293127,1
117453015,0.944349923,0.7696324,0.498987579,0.726991073,0.798059156,1
8.66E+17,0.888541545,0.570570514,0.502582105,0.709613315,0.65802452,1
8.44E+17,0.866799438,0.548218286,0.696349647,0.865779855,0.718681637,1
519011732,0.970284417,0.883243725,0.795847355,0.585580762,0.929677323,1
470665265,0.912338552,0.5369777,0.327507215,0.586556091,0.695599034,1
328572979,0.869025415,0.920101289,0.898486917,0.351878263,0.937318546,1
2601445215,0.95998682,0.842345917,0.682004336,0.881709222,0.880024003,1
1362995822,0.950448218,0.555603496,0.479919557,0.602528261,0.719542298,1
8.73E+17,0.966490535,0.821639253,0.921898863,0.462473567,0.918299328,1
8.17E+17,0.828556573,0.720747962,0.893013276,0.314016953,0.723219547,1
7.78E+17,0.864309903,0.972781447,0.613230325,0.416840378,0.96462236,1
4921336176,0.824762268,0.309553329,0.204334219,0.395240199,0.638420697,1
3165991435,0.964298197,0.788611013,0.371433446,0.205246785,0.895702633,1
9.66E+17,0.828201712,0.962812134,0.79678538,0.876969769,0.826953875,1
9.49E+17,0.917614226,0.748800537,0.466674103,0.560227439,0.850758611,1
7.93E+17,0.905416001,0.438870902,0.919719506,0.28810616,0.82704684,1
7.17E+17,0.969267665,0.819266237,0.911433867,0.608569214,0.889117515,1
269585454,0.986963599,0.724813935,0.290136066,0.099157954,0.732241372,1
2165617456,0.956746269,0.75520758,0.121493653,0.26188327,0.556745544,1
9.37E+17,0.933035281,0.815350061,0.398578726,0.909849921,0.56281789,1
8.98E+17,0.953474039,0.226773913,0.656006064,0.418101589,0.405439931,1
3766216222,0.929176425,0.256283849,0.962320443,0.748031088,0.621552541,1
2189248771,0.959810974,0.768514315,0.728489521,0.342245841,0.835411241,1
216614217,0.906992762,0.38674836,0.439822256,0.691172931,0.726476392,1
1.00E+18,0.983972941,0.673094655,0.832890571,0.104530097,0.8877639,1
1.00E+18,0.943868292,0.816101214,0.403600325,0.503938092,0.705574823,1
8.73E+17,0.960030193,0.341887611,0.400650129,0.13683752,0.654864422,1
8.35E+17,0.964891328,0.775518631,0.854631011,0.171490439,0.907281056,1
482418139,0.584029965,0.996617037,0.934351404,0.885308315,0.995041914,1
21930092,0.922854505,0.251450331,0.484835279,0.293530563,0.577657163,1
1055579178,0.931746045,0.729642012,0.420019818,0.683308863,0.91518571,1
9.72E+17,0.919557512,0.615491604,0.515926902,0.524234235,0.836796815,1
9.66E+17,0.890856418,0.786383437,0.726075514,0.117112418,0.88172594,1
91237926,0.917516843,0.707532616,0.625300836,0.80015866,0.833671341,1
8.82E+17,0.961163056,0.439582849,0.43719202,0.196917389,0.756580257,1
8.04E+17,0.979393335,0.136080134,0.438382481,0.081838093,0.642577563,1
7.33E+17,0.983313641,0.710925399,0.182154346,0.057569785,0.916930917,1
464315202,0.960574312,0.977414215,0.730935402,0.602936459,0.846201855,1
4532318055,0.979256359,0.563696724,0.46685162,0.04784628,0.815830178,1
2889571612,0.940079019,0.352172303,0.296804096,0.31306777,0.669091483,1
8.82E+17,0.952111983,0.772869448,0.391771569,0.307935313,0.904801083,1
